community;code;site;lat;long;recruit_species;recruit_sp;genus;sp;sub_sp;nurse;n;canopy_percent;gap_percent
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Phillyrea_angustifolia;Phillyrea angustifolia;Phillyrea;angustifolia;NA;facil;43;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Phillyrea_latifolia;Phillyrea latifolia;Phillyrea;latifolia;NA;facil;87;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Phlomis_purpurea;Phlomis purpurea;Phlomis;purpurea;NA;facil;36;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;facil;8;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Pistacia_lentiscus;Pistacia lentiscus;Pistacia;lentiscus;NA;facil;32;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Pistacia_terebinthus;Pistacia terebinthus;Pistacia;terebinthus;NA;facil;17;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Quercus_coccifera;Quercus coccifera;Quercus;coccifera;NA;facil;93;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;71;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Rhamnus_alaternus;Rhamnus alaternus;Rhamnus;alaternus;NA;facil;1;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Rhamnus_lycioides;Rhamnus lycioides;Rhamnus;lycioides;NA;facil;72;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;6;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Ruscus_aculeatus;Ruscus aculeatus;Ruscus;aculeatus;NA;facil;13;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Ulex_parviflorus;Ulex parviflorus;Ulex;parviflorus;NA;facil;9;86.752;13.248
19;CHAZB;Ca<f1>ada de las Hazadillas Bajo (Sierra de Ja<e9>n);37.669289;-3.731011;Viburnum_tinus;Viburnum tinus;Viburnum;tinus;NA;facil;22;86.752;13.248
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Acer_monspessulanum;Acer monspessulanum;Acer;monspessulanum;NA;facil;0;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Amelanchier_ovalis;Amelanchier ovalis;Amelanchier;ovalis;NA;facil;17;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;facil;1;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Celtis_australis;Celtis australis;Celtis;australis;NA;facil;0;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;62;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;facil;1;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Colutea_hispanica;Colutea hispanica;Colutea;hispanica;NA;facil;1;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;56;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Daphne_gnidium;Daphne gnidium;Daphne;gnidium;NA;facil;15;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Echinospartum_boissieri;Echinospartum boissieri;Echinospartum;boissieri;NA;facil;0;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;facil;10;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Juniperus_phoenicea;Juniperus phoenicea;Juniperus;phoenicea;NA;facil;2;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Lavandula_latifolia;Lavandula latifolia;Lavandula;latifolia;NA;facil;26;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;facil;37;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Phillyrea_angustifolia;Phillyrea angustifolia;Phillyrea;angustifolia;NA;facil;27;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Phlomis_purpurea;Phlomis purpurea;Phlomis;purpurea;NA;facil;0;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;facil;328;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Pistacia_terebinthus;Pistacia terebinthus;Pistacia;terebinthus;NA;facil;34;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;facil;5;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Quercus_coccifera;Quercus coccifera;Quercus;coccifera;NA;facil;4;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;facil;103;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;104;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Rhamnus_lycioides;Rhamnus lycioides;Rhamnus;lycioides;NA;facil;3;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Rhamnus_myrtifolia;Rhamnus myrtifolia;Rhamnus;myrtifolia;NA;facil;0;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Rosa_canina;Rosa canina;Rosa;canina;NA;facil;26;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Rosmarinus_officinalis;Rosmarinus officinalis;Rosmarinus;officinalis;NA;facil;25;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Salvia_lavandulifolia;Salvia lavandulifolia;Salvia;lavandulifolia;NA;facil;4;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;facil;9;32.54;67.46
20;CHIM;Cruz de Chimba (Ja<e9>n);37.646035;-3.711252;Ulex_parviflorus;Ulex parviflorus;Ulex;parviflorus;NA;facil;48;32.54;67.46
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Acer_granatense;Acer granatense;Acer;granatense;NA;facil;197;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Amelanchier_ovalis;Amelanchier ovalis;Amelanchier;ovalis;NA;facil;21;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;facil;8;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;1;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cistus_crispus;Cistus crispus;Cistus;crispus;NA;facil;5;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cistus_populifolius;Cistus populifolius;Cistus;populifolius;NA;facil;0;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;facil;5;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Crataegus_laciniata;Crataegus laciniata;Crataegus;laciniata;NA;facil;27;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;149;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Cytisus_scoparius;Cytisus scoparius;Cytisus;scoparius;NA;facil;50;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Daphne_laureola;Daphne laureola;Daphne;laureola;NA;facil;28;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Fraxinus_angustifolia;Fraxinus angustifolia;Fraxinus;angustifolia;NA;facil;1;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Ilex_aquifolium;Ilex aquifolium;Ilex;aquifolium;NA;facil;0;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Juniperus_communis;Juniperus communis;Juniperus;communis;NA;facil;6;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Lavandula_latifolia;Lavandula latifolia;Lavandula;latifolia;NA;facil;0;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Malus_sylvestris;Malus sylvestris;Malus;sylvestris;NA;facil;46;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Pinus_nigra;Pinus nigra;Pinus;nigra;NA;facil;140;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Pinus_pinaster;Pinus pinaster;Pinus;pinaster;NA;facil;4;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Prunus_mahaleb;Prunus mahaleb;Prunus;mahaleb;NA;facil;0;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;facil;51;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;facil;298;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;152;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Quercus_pyrenaica;Quercus pyrenaica;Quercus;pyrenaica;NA;facil;51;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Rosa_canina;Rosa canina;Rosa;canina;NA;facil;47;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Sorbus_aria;Sorbus aria;Sorbus;aria;NA;facil;0;25.44;74.56
21;SEGUR;Nava del Espino (Sierra de Segura, Ja<e9>n);38.297897;-2.558345;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;facil;4;25.44;74.56
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;facil;8;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;4;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Crataegus_laciniata;Crataegus laciniata;Crataegus;laciniata;NA;facil;8;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;30;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Cytisus_scoparius;Cytisus scoparius;Cytisus;scoparius;NA;facil;6;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;facil;5;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;facil;2;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Pinus_nigra;Pinus nigra;Pinus;nigra;NA;facil;278;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Pinus_pinaster;Pinus pinaster;Pinus;pinaster;NA;facil;16;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;facil;28;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;facil;201;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;110;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Quercus_pyrenaica;Quercus pyrenaica;Quercus;pyrenaica;NA;facil;3;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Rhamnus_saxatilis;Rhamnus saxatilis;Rhamnus;saxatilis;NA;facil;2;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Rosa_canina;Rosa canina;Rosa;canina;NA;facil;23;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Sorbus_aria;Sorbus aria;Sorbus;aria;NA;facil;2;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Sorbus_torminalis;Sorbus torminalis;Sorbus;torminalis;NA;facil;5;27.36;72.64
22;NCABL;Navalcaballo (Ja<e9>n);38.293371;-2.598052;Thymus_zygis;Thymus zygis;Thymus;zygis;NA;facil;8;27.36;72.64
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;21;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;49;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;facil;5;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Juniperus_phoenicea;Juniperus phoenicea;Juniperus;phoenicea;NA;facil;2;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;facil;10;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Phlomis_purpurea;Phlomis purpurea;Phlomis;purpurea;NA;facil;6;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;facil;32;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Pistacia_terebinthus;Pistacia terebinthus;Pistacia;terebinthus;NA;facil;25;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;facil;2;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Quercus_coccifera;Quercus coccifera;Quercus;coccifera;NA;facil;1;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;facil;0;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;65;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Rhamnus_lycioides;Rhamnus lycioides;Rhamnus;lycioides;NA;facil;4;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Rosa_canina;Rosa canina;Rosa;canina;NA;facil;24;54.72;45.28
23;PALOM;Palomares (Ja<e9>n);37.650917;-3.704516;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;facil;15;54.72;45.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Acer_monspessulanum;Acer monspessulanum;Acer;monspessulanum;NA;facil;130;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Amelanchier_ovalis;Amelanchier ovalis;Amelanchier;ovalis;NA;facil;10;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Arbutus_unedo;Arbutus unedo;Arbutus;unedo;NA;facil;0;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;facil;39;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Bupleurum_gibraltaricum;Bupleurum gibraltaricum;Bupleurum;gibraltaricum;NA;facil;9;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;7;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Colutea_hispanica;Colutea hispanica;Colutea;hispanica;NA;facil;0;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Cotoneaster_granatensis;Cotoneaster granatensis;Cotoneaster;granatensis;NA;facil;0;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;397;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Daphne_gnidium;Daphne gnidium;Daphne;gnidium;NA;facil;33;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Fraxinus_angustifolia;Fraxinus angustifolia;Fraxinus;angustifolia;NA;facil;0;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Genista_cinerea;Genista cinerea;Genista;cinerea;NA;facil;4;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Juniperus_oxycedrus;Juniperus oxycedrus;Juniperus;oxycedrus;NA;facil;54;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Lavandula_latifolia;Lavandula latifolia;Lavandula;latifolia;NA;facil;36;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;facil;38;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Olea_europaea;Olea europaea;Olea;europaea;NA;facil;6;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Phillyrea_latifolia;Phillyrea latifolia;Phillyrea;latifolia;NA;facil;435;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Pinus_halepensis;Pinus halepensis;Pinus;halepensis;NA;facil;457;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Pistacia_terebinthus;Pistacia terebinthus;Pistacia;terebinthus;NA;facil;157;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Prunus_mahaleb;Prunus mahaleb;Prunus;mahaleb;NA;facil;6;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;facil;20;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;facil;236;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;95;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Rhamnus_alaternus;Rhamnus alaternus;Rhamnus;alaternus;NA;facil;298;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Rosa_canina;Rosa canina;Rosa;canina;NA;facil;66;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Ruscus_aculeatus;Ruscus aculeatus;Ruscus;aculeatus;NA;facil;19;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Sorbus_aria;Sorbus aria;Sorbus;aria;NA;facil;9;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Thymus_mastichina;Thymus mastichina;Thymus;mastichina;NA;facil;7;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Thymus_zygis;Thymus zygis;Thymus;zygis;NA;facil;1;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Ulex_parviflorus;Ulex parviflorus;Ulex;parviflorus;NA;facil;28;52.72;47.28
24;QUIBJ;Quiebrajano (Ja<e9>n);37.613366;-3.716954;Viburnum_tinus;Viburnum tinus;Viburnum;tinus;NA;facil;18;52.72;47.28
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;facil;3;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Cistus_albidus;Cistus albidus;Cistus;albidus;NA;facil;3;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Cistus_populifolius;Cistus populifolius;Cistus;populifolius;NA;facil;8;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;facil;0;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Crataegus_laciniata;Crataegus laciniata;Crataegus;laciniata;NA;facil;9;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;101;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Cytisus_scoparius;Cytisus scoparius;Cytisus;scoparius;NA;facil;0;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Daphne_laureola;Daphne laureola;Daphne;laureola;NA;facil;48;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Fraxinus_angustifolia;Fraxinus angustifolia;Fraxinus;angustifolia;NA;facil;4;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Ilex_aquifolium;Ilex aquifolium;Ilex;aquifolium;NA;facil;12;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Juniperus_communis;Juniperus communis;Juniperus;communis;NA;facil;13;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Juniperus_phoenicea;Juniperus phoenicea;Juniperus;phoenicea;NA;facil;1;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Lavandula_latifolia;Lavandula latifolia;Lavandula;latifolia;NA;facil;0;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Ligustrum_vulgare;Ligustrum vulgare;Ligustrum;vulgare;NA;facil;0;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Lonicera_implexa;Lonicera implexa;Lonicera;implexa;NA;facil;18;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Pinus_nigra;Pinus nigra;Pinus;nigra;NA;facil;149;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Pinus_pinaster;Pinus pinaster;Pinus;pinaster;NA;facil;1;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Prunus_spinosa;Prunus spinosa;Prunus;spinosa;NA;facil;26;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Quercus_faginea;Quercus faginea;Quercus;faginea;NA;facil;189;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Quercus_ilex;Quercus ilex;Quercus;ilex;NA;facil;99;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Quercus_pyrenaica;Quercus pyrenaica;Quercus;pyrenaica;NA;facil;7;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Rosa_canina;Rosa canina;Rosa;canina;NA;facil;41;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Ruscus_aculeatus;Ruscus aculeatus;Ruscus;aculeatus;NA;facil;1;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Sorbus_torminalis;Sorbus torminalis;Sorbus;torminalis;NA;facil;1;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Thymus_zygis;Thymus zygis;Thymus;zygis;NA;facil;0;29.56;70.44
25;RESER;Reserva(Ja<e9>n);38.309877;-2.570446;Viburnum_lantana;Viburnum lantana;Viburnum;lantana;NA;facil;1;29.56;70.44
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Berberis_hispanica;Berberis hispanica;Berberis;hispanica;NA;facil;4;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Cistus_crispus;Cistus crispus;Cistus;crispus;NA;facil;5;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Cistus_salviifolius;Cistus salviifolius;Cistus;salviifolius;NA;facil;6;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Crataegus_monogyna;Crataegus monogyna;Crataegus;monogyna;NA;facil;188;38.36;61.64
26;RIOMD;Rio Madera (Ja<e9>n);38.284172;-2.595117;Cytisus_scoparius;Cytisus scoparius;Cytisus;scoparius;NA;facil;20;38.36;61.64
